1758,12
1759,1
1760,17
1761,15
1762,28
1763,30
1764,19
1765,2
1766,10
1767,9
1768,4
1769,19
1770,6
1771,10
1772,31
1773,6
1774,32
1775,10
1776,31
1777,11
1778,17
1779,27
1780,28
1781,30
1782,1
1783,12
1784,32
1785,30
1786,41
1787,38
1788,8
1789,42
1790,9
1791,7
1792,24
1793,23
1794,26
1795,35
1796,44
1797,24
1798,27
1799,30
1800,38
1801,20
1802,19
1803,37
1804,3
1805,27
1806,13
1807,42
1808,43
1809,35
1810,19
1811,2
1812,28
1813,13
1814,39
1815,33
1816,23
1817,4
1818,31
1819,42
1820,22
1821,19
1822,28
1823,24
1824,25
1825,27
1826,8
1827,2
1828,42
1829,36
1830,11
1831,28
1832,24
1833,5
1834,18
1835,42
1836,26
1837,42
1838,7
1839,26
1840,27
1841,44
1842,36
1843,12
1844,4
1845,25
1846,19
1847,8
1848,26
1849,37
1850,36
1851,19
1852,31
1853,1
1854,17
1855,14
1856,11
1857,14
1858,41
1859,42
1860,13
1861,19
1862,19
1863,40
1864,11
1865,7
1866,26
1867,38
1868,42
1869,29
1870,1
1871,11
1872,19
1873,39
1874,28
1875,34
1876,29
1877,28
1878,38
1879,40
1880,19
1881,1
1882,35
1883,40
1884,4
1885,7
1886,31
1887,18
1888,34
1889,35
1890,33
1891,15
1892,34
1893,44
1894,5
1895,11
1896,7
1897,20
1898,19
1899,37
1900,28
1901,23
1902,21
1903,32
1904,19
1905,28
1906,34
1907,6
1908,26
1909,10
1910,33
1911,18
1912,20
1913,15
1914,8
1915,24
1916,20
1917,24
1918,17
1919,22
1920,3
1921,1
1922,29
1923,17
1924,40
1925,15
1926,36
1927,20
1928,19
1929,41
1930,43
1931,40
1932,32
1933,7
1934,13
1935,21
1936,39
1937,24
1938,30
1939,40
1940,8
1941,9
1942,18
1943,13
1944,1
1945,8
1946,31
1947,41
1948,4
1949,17
1950,6
1951,10
1952,37
1953,33
1954,12
1955,32
1956,15
1957,8
1958,40
1959,37
1960,28
1961,8
1962,27
1963,41
1964,24
1965,33
1966,37
1967,34
1968,7
1969,39
1970,27
1971,25
1972,37
1973,3
1974,44
1975,9
1976,30
1977,43
1978,17
1979,28
1980,37
1981,2
1982,42
1983,35
1984,19
1985,42
1986,34
1987,8
1988,4
1989,8
1990,5
1991,43
1992,32
1993,36
1994,21
1995,25
1996,18
1997,42
1998,22
1999,3
2000,16
2001,2
2002,31
2003,42
2004,16
2005,28
2006,28
2007,26
2008,21
2009,13
2010,24
2011,14
2012,17
2013,24
2014,7
2015,28
2016,9
2017,33
2018,29
2019,34
2020,30
2021,5
2022,1
2023,10
2024,23
2025,5
2026,17
2027,28
2028,1
2029,33
2030,24
2031,15
2032,36
2033,14
2034,12
2035,20
2036,1
2037,3
2038,20
2039,23
2040,33
2041,40
2042,42
2043,43
2044,3
2045,16
2046,15
2047,28
2048,29
2049,24
2050,24
2051,40
2052,42
2053,40
2054,24
2055,19
2056,8
2057,19
2058,19
2059,44
2060,24
2061,21
2062,37
2063,7
2064,17
2065,36
2066,38
2067,5
2068,24
2069,14
2070,1
2071,8
2072,36
2073,25
2074,2
2075,23
2076,38
2077,42
2078,35
2079,34
2080,36
2081,17
2082,42
2083,23
2084,11
2085,25
2086,40
2087,32
2088,35
2089,36
2090,39
2091,27
2092,1
2093,21
2094,30
2095,29
2096,44
2097,26
2098,11
2099,31
2100,22
2101,19
2102,17
2103,32
2104,40
2105,1
2106,25
2107,19
2108,18
2109,43
2110,19
2111,41
2112,34
2113,28
2114,44
2115,7
2116,38
2117,14
2118,7
2119,40
2120,39
2121,8
2122,16
2123,32
2124,44
2125,29
2126,38
2127,14
2128,8
2129,28
2130,14
2131,42
2132,38
2133,6
2134,13
2135,25
2136,20
2137,1
2138,40
2139,13
2140,20
2141,34
2142,34
2143,37
2144,13
2145,6
2146,23
2147,3
2148,5
2149,15
2150,26
2151,17
2152,38
2153,38
2154,41
2155,21
2156,19
2157,44
2158,3
2159,6
2160,10
2161,24
2162,34
2163,20
2164,39
2165,39
2166,4
2167,25
2168,15
2169,19
2170,32
2171,20
2172,22
2173,17
2174,26
2175,27
2176,40
2177,9
2178,19
2179,39
2180,5
2181,4
2182,22
2183,36
2184,28
2185,31
2186,10
2187,24
2188,42
2189,10
2190,28
2191,8
2192,19
2193,4
2194,19
2195,43
2196,19
2197,21
2198,11
2199,39
2200,44
2201,3
2202,29
2203,4
2204,35
2205,36
2206,22
2207,40
2208,6
2209,13
2210,16
2211,39
2212,27
2213,4
2214,15
2215,4
2216,31
2217,9
2218,21
2219,5
2220,32
2221,1
2222,2
2223,26
2224,38
2225,31
2226,9
2227,43
2228,22
2229,2
2230,4
2231,9
2232,19
2233,30
2234,20
2235,19
2236,24
2237,1
2238,12
2239,11
2240,17
2241,14
2242,5
2243,33
2244,33
2245,7
2246,12
2247,12
2248,10
2249,31
2250,27
2251,28
2252,12
2253,33
2254,34
2255,25
2256,13
2257,17
2258,7
2259,29
2260,29
2261,17
2262,33
2263,36
2264,13
2265,21
2266,31
2267,42
2268,33
2269,18
2270,30
2271,26
2272,26
2273,9
2274,8
2275,29
2276,9
2277,37
2278,2
2279,21
2280,14
2281,6
2282,9
2283,43
2284,19
2285,42
2286,22
2287,3
2288,7
2289,6
2290,24
2291,30
2292,43
2293,3
2294,11
2295,31
2296,40
2297,9
2298,36
2299,13
2300,34
2301,30
2302,28
2303,27
2304,38
2305,23
2306,42
2307,40
2308,19
2309,10
2310,24
2311,13
2312,38
2313,24
2314,27
2315,18
2316,11
2317,2
2318,13
2319,25
2320,28
2321,40
2322,24
2323,34
2324,12
2325,30
2326,38
2327,39
2328,7
2329,18
2330,38
2331,16
2332,16
2333,38
2334,24
2335,3
2336,9
2337,10
2338,5
2339,5
2340,11
2341,9
2342,22
2343,3
2344,19
2345,31
2346,14
2347,33
2348,19
2349,35
2350,43
2351,41
2352,33
2353,22
2354,33
2355,16
2356,7
2357,35
2358,5
2359,35
2360,38
2361,18
2362,19
2363,11
2364,12
2365,28
2366,28
2367,22
2368,35
2369,22
2370,43
2371,21
2372,39
2373,31
2374,12
2375,22
2376,8
2377,25
2378,35
2379,22
2380,5
2381,13
2382,2
2383,20
2384,2
2385,8
2386,24
2387,34
2388,19
2389,19
2390,19
2391,44
2392,13
2393,5
2394,29
2395,5
2396,12
2397,40
2398,7
2399,30
2400,24
2401,31
2402,36
2403,3
2404,16
2405,42
2406,31
2407,23
2408,19
2409,41
2410,29
2411,20
2412,19
2413,12
2414,16
2415,20
2416,12
2417,26
2418,21
2419,13
2420,30
2421,10
2422,35
2423,20
2424,42
2425,1
2426,16
2427,6
2428,24
2429,34
2430,40
2431,11
2432,12
2433,8
2434,42
2435,36
2436,32
2437,16
2438,16
2439,5
2440,36
2441,20
2442,40
2443,2
2444,17
2445,34
2446,12
2447,1
2448,35
2449,11
2450,1
2451,38
2452,38
2453,43
2454,10
2455,28
2456,34
2457,44
2458,30
2459,4
2460,29
2461,15
2462,39
2463,44
2464,14
2465,16
2466,35
2467,16
2468,17
2469,20
2470,8
2471,22
2472,32
2473,34
2474,13
2475,40
2476,27
2477,15
2478,2
2479,4
2480,39
2481,26
2482,33
2483,10
2484,24
2485,37
2486,16
2487,25
2488,4
2489,40
2490,21
2491,3
2492,8
2493,35
2494,17
2495,43
2496,14
2497,25
2498,36
2499,19
2500,39
2501,10
2502,23
2503,15
2504,43
2505,36
2506,14
2507,39
2508,7
2509,10
2510,44
2511,3
2512,39
2513,28
2514,36
2515,32
2516,17
2517,13
2518,30
2519,17
2520,30
2521,38
2522,43
2523,29
2524,24
2525,19
2526,9
2527,41
2528,12
2529,24
2530,11
2531,6
2532,25
2533,33
2534,10
2535,35
2536,6
2537,2
2538,18
2539,2
2540,25
2541,3
2542,29
2543,44
2544,29
2545,17
2546,12
2547,22
2548,8
2549,43
2550,15
2551,31
2552,36
2553,13
2554,8
2555,41
2556,34
2557,19
2558,27
2559,27
2560,36
2561,37
2562,30
2563,37
2564,12
2565,40
2566,27
2567,6
2568,11
2569,43
2570,16
2571,7
2572,24
2573,27
2574,30
2575,25
2576,5
2577,21
2578,14
2579,42
2580,42
2581,7
2582,43
2583,36
2584,13
2585,42
2586,44
2587,3
2588,43
2589,26
2590,24
2591,31
2592,22
2593,33
2594,42
2595,33
2596,37
2597,24
2598,18
2599,17
2600,33
2601,10
2602,24
2603,36
2604,35
2605,42
2606,29
2607,20
2608,44
2609,10
2610,4
2611,34
2612,39
2613,8
2614,25
2615,11
2616,34
2617,10
2618,3
2619,6
2620,2
2621,36
2622,36
2623,22
2624,18
2625,37
2626,2
2627,32
2628,19
2629,13
2630,44
2631,34
2632,37
2633,4
2634,1
2635,27
2636,5
2637,15
2638,15
2639,34
2640,24
2641,39
2642,27
2643,2
2644,6
2645,18
2646,39
2647,41
2648,1
2649,10
2650,44
2651,41
2652,4
2653,43
2654,30
2655,43
2656,12
2657,9
2658,41
2659,36
2660,6
2661,26
2662,2
2663,23
2664,25
2665,10
2666,42
2667,4
2668,40
2669,13
2670,33
2671,28
2672,32
2673,5
2674,7
2675,24
2676,21
2677,32
2678,2
2679,13
2680,8
2681,7
2682,9
2683,26
2684,25
2685,39
2686,36
2687,19
2688,44
2689,2
2690,12
2691,27
2692,13
2693,4
2694,44
2695,44
2696,9
2697,31
2698,18
2699,19
2700,5
2701,22
2702,1
2703,14
2704,32
2705,41
2706,18
2707,3
2708,12
2709,4
2710,10
2711,22
2712,33
2713,26
2714,30
2715,28
2716,1
2717,9
2718,26
2719,2
2720,33
2721,6
2722,19
2723,1
2724,40
2725,37
2726,22
2727,31
2728,11
2729,28
2730,37
2731,18
2732,32
2733,12
2734,15
2735,21
2736,1
2737,33
2738,41
2739,16
2740,19
2741,9
2742,30
2743,23
2744,24
2745,21
2746,18
2747,7
2748,36
2749,42
2750,33
2751,16
2752,38
2753,19
2754,27
2755,30
2756,8
2757,16
2758,6
2759,44
2760,27
2761,34
2762,19
2763,20
2764,39
2765,21
2766,25
2767,31
2768,37
2769,35
2770,41
2771,31
2772,29
2773,43
2774,3
2775,3
2776,3
2777,11
2778,41
2779,33
2780,15
2781,12
2782,3
2783,32
2784,22
2785,2
2786,33
2787,19
2788,5
2789,19
2790,7
2791,38
2792,28
2793,30
2794,9
2795,12
2796,14
2797,31
2798,8
2799,20
2800,18
2801,40
2802,16
2803,7
2804,41
2805,29
2806,2
2807,1
2808,30
2809,31
2810,19
2811,6
2812,13
2813,35
2814,28
2815,18
2816,22
2817,20
2818,4
2819,1
2820,4
2821,9
2822,29
2823,40
2824,31
2825,16
2826,9
2827,20
2828,10
2829,44
2830,44
2831,25
2832,31
2833,9
2834,31
2835,21
2836,22
2837,37
2838,21
2839,32
2840,18
2841,29
2842,42
2843,33
2844,1
2845,1
2846,37
2847,30
2848,38
2849,31
2850,33
2851,7
2852,14
2853,13
2854,21
2855,5
2856,36
2857,10
2858,7
2859,39
2860,37
2861,26
2862,30
2863,26
2864,19
2865,17
2866,9
2867,32
2868,31
2869,16
2870,36
2871,29
2872,28
2873,26
2874,4
2875,21
2876,24
2877,28
2878,21
2879,3
2880,15
2881,20
2882,8
2883,1
2884,40
2885,14
2886,20
2887,6
2888,12
2889,28
2890,31
2891,28
2892,9
2893,44
2894,42
2895,14
2896,15
2897,2
2898,2
2899,44
2900,1
2901,30
2902,13
2903,31
2904,44
2905,37
2906,21
2907,17
2908,5
2909,38
2910,9
2911,26
2912,38
2913,36
2914,30
2915,35
2916,41
2917,43
2918,6
2919,11
2920,23
2921,18
2922,40
2923,37
2924,7
2925,7
2926,28
2927,22
2928,17
2929,6
2930,19
2931,37
2932,27
2933,26
2934,38
2935,22
2936,44
2937,11
2938,12
2939,28
2940,2
2941,34
2942,31
2943,44
2944,33
2945,21
2946,37
2947,2
2948,20
2949,19
2950,31
2951,19
2952,6
2953,36
2954,41
2955,41
2956,22
2957,38
2958,36
2959,41
2960,19
2961,18
2962,17
2963,1
2964,3
2965,29
2966,14
2967,41
2968,23
2969,3
2970,23
2971,39
2972,35
2973,35
2974,19
2975,33
2976,14
2977,35
2978,20
2979,31
2980,32
2981,44
2982,4
2983,23
2984,2
2985,10
2986,32
2987,38
2988,8
2989,29
2990,26
2991,39
2992,32
2993,1
2994,44
2995,35
2996,32
2997,20
2998,1
2999,13
